time,sp1,sp2,sp3,sp4
0.0027,0.022183602972598665,0.021891118078181667,0.02146627332016069,0.02089310255912257
0.0028,0.022343518771431866,0.02222117816542866,0.022249461495663817,0.026546079390747386
0.0029000000000000002,0.021205707377989064,0.023714389043190547,0.024983881237377492,0.02380930191679026
0.003,0.02336958841787536,0.023164048952690218,0.02493411459031625,0.0232835331910169
0.0031000000000000003,0.023189431749008036,0.020745458322299362,0.023326285789442246,0.020659317673446358
0.0032,0.022592992748561472,0.024158630207325487,0.02520944579147048,0.026715583536527015
0.0033,0.023071657112224843,0.025863394534569546,0.025332268479880685,0.025949071787881743
0.0034000000000000002,0.025517068599112708,0.02251792569090688,0.021500989752664828,0.024181942108721467
0.0035,0.023524630647591,0.02279359823075164,0.02263685885726451,0.024083460895741437
0.0036000000000000003,0.027812457557834173,0.024154629491767343,0.02657554473050561,0.02375862284627187
0.0037,0.022432195960829016,0.026657590741458008,0.023426543878368393,0.024207415957445518
0.0038,0.024540080394379302,0.027188212429587563,0.023718379158524025,0.025146081021235344
0.0039000000000000003,0.023753780931864654,0.024591899744247678,0.0187807772289326,0.028747702352294232
0.004,0.026742704864990578,0.024289316499603263,0.024016038773411855,0.02377017722867089
0.0041,0.02728141131274217,0.022247495903385095,0.026193980278585292,0.02849936116276827
0.004200000000000001,0.023783570719818292,0.026397766310627666,0.031093162045758495,0.026417453520171948
0.0043,0.026504794990826894,0.027453217848181406,0.026091783479092863,0.02794580393731839
0.0044,0.025653385939753685,0.0227221090499002,0.02631545733178862,0.023604642529348033
0.0045000000000000005,0.02608633171898833,0.026320388100288472,0.029695050029785806,0.027118321475694002
0.0046,0.027369478049179437,0.027028300756225705,0.02538224434142204,0.021552954740941634
0.0047,0.027261042966715266,0.02881667036725814,0.027480701931367705,0.025031017693791565
0.0048000000000000004,0.028153062347418524,0.02725150465881278,0.0312639660911055,0.028749380330150766
0.0049,0.02932999314415436,0.029122039092286344,0.025505003762926876,0.027790826253952086
0.005,0.02834816910054895,0.029005489476483383,0.02926123230417115,0.027548956232002528
0.0051,0.033179459406078624,0.027824060862700836,0.030337243137333148,0.025877696710464675
0.005200000000000001,0.02953894510910835,0.030036650291146803,0.029379926592440948,0.030332060812638246
0.0053,0.02636683601305078,0.02736300204716083,0.029260365539831863,0.0289267239244547
0.0054,0.028669834233909935,0.031086323973338287,0.027694857392843504,0.02505317038845973
0.0055000000000000005,0.029100754542434732,0.0285358124395953,0.030284774356601873,0.027446447254714262
0.0056,0.027975994105130065,0.02871374858005242,0.029435810074310172,0.02705596514642203
0.0057,0.02841939784885969,0.028228050838429688,0.03126884074438471,0.028216450203594833
0.0058000000000000005,0.03350696753865927,0.02952650286810708,0.028629602979968787,0.03333010432115116
0.0059,0.029986768099307153,0.03135352068163494,0.031089815411869764,0.02939305198451943
0.006,0.030395206957798966,0.027335677610631142,0.03081351622988314,0.025653584823588243
0.0061,0.029137964451858008,0.028253661005759108,0.03096487521611673,0.029125911471898712
0.006200000000000001,0.03061025575774905,0.03044308469181421,0.029206457280427377,0.028088151934085686
0.0063,0.03164858499470042,0.032166417215934,0.028295477021618217,0.02569902668683478
0.0064,0.028512466863656626,0.03228201538228524,0.033186571594360836,0.027060478484099947
0.006500000000000001,0.0307380079365798,0.03402010760863379,0.03175407190659798,0.03190029918432913
0.0066,0.0322767398351838,0.028689301839499148,0.03070907375225442,0.029272632898065566
0.0067,0.03064226482610612,0.03249967914194423,0.0320709902150754,0.0234750628149583
0.0068000000000000005,0.027961899571050716,0.026448504042350558,0.0317679830511907,0.029971355920854703
0.006900000000000001,0.031306536485256546,0.02906062856104529,0.03292826878760618,0.031064459436786276
0.007,0.028381269870148378,0.028200651478317452,0.031741587765982515,0.033355750342285974
0.0071,0.03444155755212006,0.032412849072509985,0.03044291352689351,0.03168487644582349
0.007200000000000001,0.030286795034912002,0.02990345183746443,0.027775255035795386,0.030253768117381983
0.0073,0.030080589910092395,0.03178290613642805,0.027624019596177923,0.030525327089271765
0.0074,0.02662591243934132,0.033916697635581104,0.033425364338221485,0.02976391880201597
0.007500000000000001,0.03276061093627305,0.02993466872401041,0.03268451440627321,0.03204531985012632
0.0076,0.025592830390850634,0.0311456309545739,0.032652023309541096,0.030196698287904493
0.0077,0.03484110428249606,0.029940834084766416,0.03161193819732987,0.02689009043481213
0.0078000000000000005,0.035092250641671575,0.03184393701375812,0.0321338094625669,0.030748471750373426
0.0079,0.033488239769655155,0.033178477711508336,0.03846221859225318,0.03189201735192291
0.008,0.03142870951945978,0.03150765041091222,0.03253623301801316,0.028110312066607284
0.0081,0.03258172843234779,0.03434331770843395,0.0322498264056628,0.029628228106953175
0.0082,0.03567608178214694,0.030068861304561167,0.02949524429774843,0.02906537686389114
0.0083,0.029704932503339037,0.03383917699843625,0.03306334592029772,0.03105921600959397
0.008400000000000001,0.035232709646046655,0.03182842498316942,0.0354883746309809,0.03464788690798368
0.0085,0.032156017369591915,0.03482900321034337,0.03360758747761359,0.03359935426248922
0.0086,0.03006434256431132,0.03020730814315922,0.03346132064942984,0.030098512884252054
0.008700000000000001,0.03231337762454725,0.033202185407566885,0.03583613902207516,0.031185554760500014
0.0088,0.03183806240734173,0.033080666179402245,0.03300971741389399,0.03025670725654195
0.0089,0.03039827200690026,0.03406466877949308,0.03356214901494377,0.034180466002833455
0.009000000000000001,0.03086758186329161,0.03298314641077008,0.038476599390404334,0.030491245730492316
0.0091,0.03342693945582558,0.03177682332131947,0.032304841509125125,0.0355870261398423
0.0092,0.0343792954024857,0.03461667832913193,0.03175967712861534,0.033331225921845724
0.009300000000000001,0.036488863755919136,0.03678870996531121,0.036639304470372884,0.030475526182056036
0.0094,0.03493667702059778,0.035965000464872075,0.031863807963245686,0.030612122538958775
0.0095,0.03622277539237647,0.036521649485176104,0.03250532778566628,0.034564353557569136
0.009600000000000001,0.034772731228209834,0.036470968622359434,0.03448300396581347,0.03438376483146912
0.0097,0.03640509120047525,0.03434535128007129,0.035936870531590934,0.03191491326222383
0.0098,0.03815567830607146,0.03494623721454763,0.03420641331742745,0.03189834754789194
0.0099,0.03524057749747017,0.03683190434090208,0.033527693774924455,0.03714285861681408
0.01,0.03573870311515128,0.03639632689943064,0.03615365376372159,0.03360310392192875
0.010100000000000001,0.034958793688537486,0.03763690264318908,0.03648067154331189,0.0352152532800279
0.0102,0.03452137408458004,0.036130220724893344,0.03503700465929086,0.03623030658537357
0.0103,0.033854995752466394,0.03522635306063767,0.03616307190343843,0.0332049856116916
0.010400000000000001,0.037100624716234765,0.035380121830898,0.03972882963075957,0.03239112768629489
0.0105,0.03612726252096863,0.034598753457160195,0.03793076388185469,0.034110928962331415
0.0106,0.03561099870381518,0.03866393537740315,0.03592783142079525,0.03543017994075217
0.010700000000000001,0.03451556807833768,0.03664879680341069,0.03499292940490053,0.03304601645893482
0.0108,0.03602132566540951,0.04018895542315442,0.0377331294775664,0.03779387740635988
0.0109,0.03675814954472072,0.035921517559125996,0.040757561740053835,0.03547166364789812
0.011000000000000001,0.03516372671586894,0.037772664529076606,0.03724087973334141,0.030732253697134934
0.0111,0.038452567073529446,0.039157040005525424,0.04164907550887366,0.035666917420192394
0.0112,0.03621441663402412,0.038772623673482706,0.03981986397857434,0.038211122577501
0.011300000000000001,0.03675365060969073,0.03690679016537079,0.0368360835131222,0.036121044532539004
0.0114,0.03387723212203416,0.03892526405800063,0.03958971655294199,0.03632745841210713
0.0115,0.03738087016541365,0.04057403228512137,0.04030483942557144,0.034054006094097984
0.011600000000000001,0.03605654768716903,0.0358835671133714,0.03981016478921565,0.033378377048885396
0.0117,0.039532005090691776,0.04042355981264266,0.03709625771630078,0.03511771111480146
0.0118,0.0375286136085472,0.03968014435463532,0.042219622545220443,0.03222764231967488
0.0119,0.03698900362694508,0.03751458258771781,0.03634620179603913,0.0347378981922477
0.012,0.038610745541035246,0.03762357580570182,0.03620487167552067,0.041565453362750256
0.012100000000000001,0.038417261604685726,0.038538525631424576,0.03724480707708415,0.036447554880900554
0.0122,0.03768603847951408,0.03467218673769412,0.03744667435577837,0.03762454012429816
0.0123,0.04203192965927935,0.03931755917168419,0.04193986310025273,0.03583141988211101
0.012400000000000001,0.038100104546819925,0.04089908587056768,0.04320575441723532,0.03885306896598063
0.0125,0.036269653358703975,0.03871702007093175,0.04058175048548982,0.03583917305201428
0.0126,0.03930716318569115,0.04062581790355254,0.042178825762584256,0.03983763651894138
0.012700000000000001,0.038001526127161775,0.03639024646812858,0.041036190225999754,0.04034060473225687
0.0128,0.03783531409150753,0.04062558294535065,0.041857742706281884,0.037062677697880776
0.0129,0.03893187544614148,0.037538539929855834,0.03604947792847247,0.034562632736854455
0.013000000000000001,0.03826608599269508,0.04171369160110133,0.04055312323463742,0.03585455789059151
0.0131,0.03739330506346892,0.040965849582009564,0.0436227026817348,0.03912549548486783
0.0132,0.040516075550506465,0.03683435312745276,0.040349285832695266,0.04099899153859339
0.013300000000000001,0.04167610096843721,0.036843866965023196,0.04108814140781881,0.03793608799813467
0.0134,0.038036235513264835,0.03543371922527647,0.041543705945392154,0.035739636263419014
0.0135,0.038121154939122846,0.039475984411947024,0.04122549370675519,0.03740200691110954
0.013600000000000001,0.0380490829366647,0.03987811276032067,0.03812484368759546,0.03814703280892081
0.0137,0.03423267929668393,0.03987271191524707,0.04362496969203688,0.03551082222967866
0.013800000000000002,0.04150620564251539,0.0428962959904911,0.035317771274822704,0.0374310976675106
0.013900000000000001,0.03444986578744363,0.040481534986265194,0.04206627409159339,0.032872830425939026
0.014,0.044179113566389906,0.041423092137092866,0.040529691148499566,0.040872551250464705
0.014100000000000001,0.03686619581478395,0.038525818871709236,0.037776029185666346,0.04164753979899627
0.0142,0.041250065977502665,0.042436061076235425,0.043124230129397784,0.039296428808150895
0.0143,0.04086944948597364,0.04179219718012742,0.04288481159079917,0.03703494420186267
0.014400000000000001,0.0407479394091245,0.0419306453124045,0.043038173997428604,0.03539961247272651
0.0145,0.03827908868813415,0.043682249545476316,0.042350656981363775,0.039627434231884626
0.0146,0.038912677578719176,0.03870339838110946,0.041425123667817136,0.0381154817738937
0.014700000000000001,0.03989447847971976,0.04437069762532893,0.04361914199088564,0.042360922541373136
0.0148,0.04216140733359507,0.03709089035915651,0.045520067882819884,0.03574618387383981
0.0149,0.04194148447490344,0.0404998101917997,0.047841410863374234,0.04174653656166535
0.015000000000000001,0.04012459998350415,0.04192767804781629,0.044193307900843665,0.04069603749427585
0.0151,0.04179437101717849,0.04026585124055662,0.04241724023918014,0.03906193267868256
0.0152,0.04433281260843181,0.04330460075396148,0.0424539001033837,0.04046915018115265
0.015300000000000001,0.04121776964504758,0.044363065083004236,0.0492032537584117,0.03855608477031682
0.0154,0.04372280315707823,0.04122483015157751,0.044073342672092716,0.03943402254440098
0.0155,0.04186009545464621,0.047775059247200685,0.0438334594065313,0.04064959206162857
0.015600000000000001,0.038515178926141036,0.04384649092092689,0.04687967185268213,0.03852151879483955
0.015700000000000002,0.037482821708916904,0.04303871456428951,0.04477899289556764,0.04112552443358251
0.0158,0.04665301226119197,0.04248948895872156,0.04318126049630124,0.03744403875862483
0.0159,0.043155333888931266,0.04434194420825045,0.043951890089349785,0.04143558182901227
0.016,0.04381794888625301,0.0436034031524202,0.04338789167771968,0.039014674349445486
0.0161,0.03815571113359432,0.044122285972697996,0.045395083524049716,0.04045539494309046
0.0162,0.044151940938714225,0.04455619817259949,0.045271477437859683,0.04027565698879462
0.016300000000000002,0.04046279465815893,0.04275103180346539,0.045743195183892235,0.0388063502302808
0.0164,0.04511990046806492,0.042735204816294364,0.04622504324647278,0.040610780282350746
0.0165,0.045020375125218705,0.04598812807804703,0.04733085001353997,0.03626508571506103
0.0166,0.04604439009538825,0.04737532295854912,0.04512906492689181,0.04104970109245361
0.0167,0.04200276018193435,0.040558197423102176,0.044766591274904295,0.03959530073686146
0.016800000000000002,0.043203110746623086,0.04267146440754991,0.044928062618019494,0.04075260248077104
0.016900000000000002,0.04250080884012212,0.04581077266915414,0.04790931142556677,0.04563429400524413
0.017,0.046421138167308425,0.045344457807834804,0.04545672788007028,0.0415597859681905
0.0171,0.04495155355464384,0.043966252441678524,0.04841617791667349,0.03827473959472776
0.0172,0.04393821603248247,0.04623932464579716,0.04642520086341391,0.04075594499068277
0.0173,0.04428017165653806,0.043591239437659086,0.04950002349745635,0.03923177261159198
0.017400000000000002,0.04532086615393244,0.04622467986611978,0.045407031771547014,0.04151232874094799
0.0175,0.04299416652628709,0.0483145219727557,0.04517896809721623,0.040156478538687736
0.0176,0.04249394625809769,0.04295220613895797,0.05079143037201199,0.042647856853267406
0.0177,0.045352033308509405,0.04448973263862479,0.04957689958909114,0.04001178171995007
0.0178,0.046787862727958276,0.044193266144861125,0.04662555000562793,0.04327459677801194
0.0179,0.04705746670272627,0.04726875858891561,0.045968322766663,0.040962271962167354
0.018000000000000002,0.045772930230967124,0.04451089941408315,0.050962921107888755,0.03714941570990286
0.0181,0.04403106995085032,0.04532610422000784,0.0426866546765015,0.039258327362884385
0.0182,0.04696864235270756,0.04654171030959414,0.05167458510046334,0.045238608537117
0.0183,0.046713771132960345,0.04724365789504971,0.04881417373396128,0.03693525747380929
0.0184,0.04318827766390444,0.046954705916206645,0.05006859155876421,0.042921924657434815
0.018500000000000003,0.04432229087724946,0.04876447871910042,0.051955889717534065,0.044315627205798236
0.018600000000000002,0.04821635191856006,0.04590766608913506,0.05129756702554899,0.04282812946604497
0.0187,0.047390307582089126,0.047893575721119096,0.04905765997516295,0.04091347436421772
0.0188,0.0463330797546191,0.04927297495098572,0.04857285892931839,0.04451694562012457
0.0189,0.04810176672086607,0.04683846442151485,0.05238883068962106,0.04211583586906129
0.019,0.04977710957283202,0.048441630964766065,0.04973516479575308,0.04114791256087836
0.019100000000000002,0.046712006433357975,0.04730304849425354,0.04740621881880582,0.042584780212585154
0.019200000000000002,0.04541155454505877,0.04901989673869979,0.0526915388819792,0.04066258667682806
0.0193,0.05057453570681112,0.047728314378051244,0.04828535544472941,0.04472824738102734
0.0194,0.046387898319665076,0.04795960629461446,0.04958351849196018,0.04167549612949796
0.0195,0.048859818377332304,0.047688302362701766,0.04767570716326073,0.04450724233456434
0.0196,0.04513180896739838,0.04609237501648521,0.05309142042736759,0.04110850981745689
0.019700000000000002,0.0430413679251163,0.049782775528012274,0.05025594241363669,0.04316186583487031
0.0198,0.047176677708582124,0.04913871894885554,0.04951595849431918,0.0466453126923205
0.0199,0.044984777534461465,0.049703627029519505,0.05246363558918215,0.042269608144572805
0.02,0.04602147098741174,0.05098689764156447,0.049355940004767465,0.04267133579642958
0.0201,0.049975402791738885,0.049160879851482035,0.04790191585048472,0.04747445867880042
0.020200000000000003,0.04727275415058594,0.048424909375973685,0.05216658950196901,0.045326096787156586
0.020300000000000002,0.05238712305502635,0.046049494858663186,0.05346602174633388,0.04565749284858861
0.0204,0.04832287363279189,0.05108356859356467,0.053842042579706775,0.041503006974876404
0.0205,0.052229177785693776,0.04653107178804081,0.049862522432445155,0.04383874643343112
0.0206,0.05271212160148624,0.04917184535329821,0.05222923323447432,0.047321799691892374
0.0207,0.048394356702759454,0.04757143690304559,0.05161886525272986,0.04729447962079138
0.020800000000000003,0.049269634121818576,0.05392977011589163,0.054089728878641746,0.04335846559564771
0.020900000000000002,0.049363128704874755,0.04850235432424178,0.051437809553101385,0.05370137479504334
0.021,0.05143146000028245,0.05207151932250741,0.051689426334602516,0.04797743380555855
0.0211,0.0517264420582497,0.054253296642281124,0.05676342363890293,0.04197508426171475
0.0212,0.04744149880171173,0.04862340918750948,0.0513710217085653,0.04567510372933841
0.0213,0.04866130690084099,0.05491731477842157,0.057230271925835186,0.04511015217057247
0.021400000000000002,0.05383947339672914,0.053889724028576856,0.05268181194733543,0.04119946240482704
0.021500000000000002,0.04962696451157844,0.04976575385065805,0.05415885516927296,0.04549110994274575
0.0216,0.0503231920849958,0.052244119246474485,0.05148372702676903,0.046230077892746954
0.0217,0.0494523571145933,0.051738676165329796,0.05598682794935293,0.04305320658785402
0.0218,0.049903613923957674,0.051243817677604414,0.053207020165217174,0.04739625987224138
0.0219,0.04916021745175786,0.05051247412082704,0.052979584367389344,0.047875253504028714
0.022000000000000002,0.04975108198102688,0.052685970874199524,0.05851501418876213,0.045635995789475504
0.0221,0.053095252652997776,0.055251411825788556,0.056782487428963795,0.045846469173549294
0.0222,0.05229069489210157,0.04947699041205249,0.05333283941535107,0.04476511090866843
0.0223,0.05562324062279565,0.05056984485873215,0.053403116872032697,0.043980960120342125
0.0224,0.052397367764689666,0.05262374727210957,0.057397058301154345,0.04750561460258258
0.022500000000000003,0.048652885168673804,0.05086766580927707,0.05811999524510266,0.045850745376789945
0.022600000000000002,0.05392496378545501,0.05232680452156209,0.05362015181156488,0.04574502132457445
0.0227,0.04974999240513227,0.051639236099212775,0.056123774598414645,0.0474689094930722
0.0228,0.04864221964018702,0.05288001287770434,0.05471548389864174,0.04524298253302588
0.0229,0.05222468213403323,0.051958486392464,0.05882011927161877,0.04901000612387717
0.023,0.05445988227730013,0.052214446873708534,0.0542983113030507,0.04689197079616838
0.023100000000000002,0.051932645792243014,0.05213173584489267,0.05403964559138003,0.04673886286254783
0.023200000000000002,0.05156252635002205,0.05487143081489515,0.05788947395363584,0.04911744651390841
0.0233,0.04998960460292179,0.054442449472671225,0.05527282168256594,0.04456892775103604
0.0234,0.05178873125126216,0.05592358235046556,0.05615195352689231,0.05023453684802276
0.0235,0.05388164416080259,0.05314407624453768,0.05938587213306888,0.04808825542095667
0.0236,0.05105693295949044,0.057796194420345434,0.05775426786437372,0.04732885249909871
0.023700000000000002,0.05134936601336981,0.056584246612678406,0.05843974790909279,0.04864349948994335
0.0238,0.052183965093682526,0.056040202970744954,0.059399064954576926,0.04614119531751543
0.0239,0.05050386253284722,0.05568183234837912,0.054599340434185656,0.047876478533447196
0.024,0.05258238802394166,0.0571037555321993,0.057131300939210664,0.049880655476874355
0.0241,0.0525877169347373,0.05681400229748604,0.06220898597828667,0.045623646029188836
0.024200000000000003,0.05433968879737017,0.06045943840244236,0.058393156450737976,0.0479769166732397
0.024300000000000002,0.05547232248460987,0.05519214849241393,0.05501756639744028,0.05021148458941102
0.0244,0.0500293624621325,0.054424778363030904,0.061019275097848324,0.04732736538638127
0.0245,0.052788030220733376,0.057165527874779305,0.057074966795338904,0.04568951071303422
0.0246,0.054864846057808905,0.055190057148969934,0.05646299239321918,0.04950135144391069
0.0247,0.055385420871780104,0.05498556445401609,0.05854118826517319,0.04926168915237013
0.024800000000000003,0.05697803051175928,0.05528892764025031,0.06060711623628366,0.04954473528044133
0.024900000000000002,0.056497020430345136,0.056082842628718495,0.057647350419573924,0.04758274236336774
0.025,0.055565448831584784,0.05979113551610572,0.05867860152485406,0.0502106967894403
0.0251,0.0543652046518554,0.05652540091064506,0.06285245261497982,0.05022306446210894
0.0252,0.05268053596909475,0.05531004585063896,0.0625095010619608,0.049071569692541894
0.0253,0.05300751424951953,0.054967901110495064,0.0615798274706133,0.050869946127596814
0.025400000000000002,0.05548320977798371,0.061707523044831146,0.061997311878209255,0.048487453764340445
0.025500000000000002,0.05395863817124761,0.05495849734881033,0.06119640306542775,0.048090131255607245
0.0256,0.05908033696295923,0.059992542878792236,0.061968635207441745,0.046802942259774924
0.0257,0.05453146067652244,0.05972321216113435,0.05975370167819752,0.051498447859601115
0.0258,0.056968406692511644,0.05746751695496656,0.059651892552082454,0.04915888771646191
0.025900000000000003,0.05654204831350978,0.0595816710089744,0.05946420506417231,0.048914934648322264
0.026000000000000002,0.05639620702710837,0.05899475161376729,0.05959726151284068,0.046900604280707955
0.0261,0.05779855589342309,0.05478658971656448,0.06416306121771037,0.049315050485804514
0.0262,0.05349988638014885,0.05701503361631052,0.0625306601707347,0.048654643271976494
0.0263,0.056779590781290495,0.05960971164995169,0.0615477447000697,0.04793905747636616
0.0264,0.05628640746415957,0.06111321249952668,0.06550236970690361,0.04586643313651383
0.026500000000000003,0.05921153853678649,0.058938103097080724,0.06416072702399968,0.04889840754207024
0.026600000000000002,0.05363832768701202,0.05976136049264312,0.06061173461761603,0.04731588434449743
0.0267,0.05468369029670952,0.0599490872200615,0.06295393018821693,0.05175047359970724
0.0268,0.058804549930380076,0.05806057242919998,0.06271582467857523,0.04925572668101177
0.0269,0.0571919198717692,0.05712341481870052,0.0638198992471671,0.052521891877406676
0.027,0.056125796618969506,0.061776254821110016,0.06344854655328067,0.05094684604920152
0.027100000000000003,0.05450688379053604,0.055755290308738034,0.06369272505578445,0.0521371797503201
0.027200000000000002,0.05670997660516016,0.06286641194754909,0.06505777071517205,0.04883405069556127
0.0273,0.05826170561893418,0.06463680310888124,0.061286596658045214,0.05180028166750444
0.0274,0.05770206771622702,0.06125377124708714,0.06649051910436223,0.05006426768931776
0.0275,0.06073320925795158,0.06443973405532373,0.06427319147279284,0.05249951139291623
0.027600000000000003,0.05746261203139715,0.06019351090984288,0.06397238682129355,0.05261659067654791
0.027700000000000002,0.061201236870292094,0.060093665684663074,0.06757850430975458,0.05417579174809194
0.027800000000000002,0.06063426808412465,0.059439225116304714,0.06347355097701053,0.049583905998487894
0.0279,0.06098785410862086,0.05820636590401714,0.06623726406617533,0.04913941622349297
0.028,0.06088586294613633,0.06082328859989447,0.06773767795610802,0.05367750521520839
0.0281,0.06225843923045746,0.06386975859363547,0.06554490827063741,0.04916996654771217
0.028200000000000003,0.0574330905492216,0.056934022056512545,0.0632779961680169,0.05171815264967425
0.028300000000000002,0.0585689486915384,0.06090737372550685,0.0666188771313658,0.05106532404747439
0.0284,0.05759501357344213,0.06132143290253684,0.06402502276263942,0.051224827913420784
0.0285,0.0626749345347161,0.06104747603752444,0.06955291703108338,0.054722616873191854
0.0286,0.0589817763118481,0.05952715824378732,0.06609533428905072,0.05425894259495052
0.0287,0.059311309909887165,0.06372683984266976,0.06880720753343424,0.05049717663699344
0.028800000000000003,0.059091194385704766,0.06349757273203785,0.06688435360165383,0.05076604497387722
0.028900000000000002,0.059890842126770545,0.06209313654734624,0.06364172835355292,0.05376239406303565
0.029,0.059790028298701156,0.05682900936271529,0.06691492346861962,0.050840905398703284
0.0291,0.06427757147757354,0.06138815870550291,0.06495905812525701,0.05343285407094699
0.0292,0.05973185310412622,0.06116308566639712,0.06836548005335318,0.050428996178094876
0.029300000000000003,0.05829132916771773,0.06633728738222595,0.06869806192708805,0.052074456030730715
0.029400000000000003,0.061352360169621194,0.06406065899213835,0.06967878298310021,0.05118387006013714
0.029500000000000002,0.06224535676910386,0.06219950800941264,0.06754764743175372,0.053110155141747446
0.0296,0.06165376828299415,0.06484838502997964,0.06909374481622037,0.04986538295657912
0.0297,0.059105854869509686,0.06280250311685927,0.07197124567411128,0.05127149336144499
0.0298,0.061559747418757055,0.0626342816611293,0.0674007932384459,0.05342411632193391
0.029900000000000003,0.0649327562001134,0.06478430131173912,0.0670971720779159,0.05866706028971401
0.030000000000000002,0.06244367570884456,0.0628836685554994,0.07172424561015903,0.05231542955815031
0.030100000000000002,0.06576800455814351,0.062462927591571654,0.0719564010922966,0.05374864120205257
0.0302,0.06518025160802872,0.06817420563329407,0.06702788350706997,0.05599107060554224
0.0303,0.05993663269123174,0.062443126471753534,0.06788350898731124,0.0545397877916103
0.0304,0.06297709062289417,0.06437040548977928,0.06998050205275202,0.05480808816746574
0.030500000000000003,0.0644045000445499,0.06706055689895823,0.07352628019983037,0.0536757860738647
0.030600000000000002,0.06218309890475666,0.06626720573256453,0.06779635723478836,0.0524541121866847
0.0307,0.06538164140371301,0.06496015322979924,0.06786761717768161,0.050924932192923045
0.0308,0.06363824674492256,0.06766084739822507,0.07274070953024822,0.05421932587735955
0.0309,0.06771689883551614,0.06533642735667629,0.07040658098162193,0.048955728706125426
0.031,0.0629629549878458,0.06741948292086725,0.0740122212456867,0.052523176445733094
0.031100000000000003,0.06494112225196773,0.0679789682542876,0.0711077830293055,0.04971013994267604
0.031200000000000002,0.06467047165791391,0.06757820292943566,0.06939207660755109,0.05386145731809126
0.0313,0.062024512536998214,0.06108555380505313,0.07354297613520923,0.054455345628569955
0.031400000000000004,0.06769080801238044,0.06811137781150753,0.07098308365673123,0.05438956889987382
0.0315,0.06578810817079539,0.06850176366588083,0.07253987297878901,0.056860215652114736
0.0316,0.06422305479537913,0.06474535359658094,0.07196843613014837,0.05515251030863489
0.0317,0.0625743054038475,0.06423822240601822,0.07319684624634341,0.05402255041755459
0.0318,0.06480702488702388,0.06636469072611001,0.07554779228222896,0.057451922861801785
0.031900000000000005,0.06282567793841998,0.06619128428570016,0.07441161536178241,0.05622542266038124
0.032,0.06537949766327174,0.06515485169902767,0.07155204431485286,0.05408117831438122
0.032100000000000004,0.06617878170253087,0.07101107612932087,0.07174938446515597,0.053155820226354046
0.0322,0.06557035225510612,0.06984105937650636,0.07043590418690711,0.05820835069135769
0.0323,0.06560654890186303,0.06648329246131206,0.07033632310243246,0.056807330385149686
0.0324,0.06577171143417823,0.0684680875068077,0.07194261783089143,0.054849318380451005
0.0325,0.06530469084378197,0.06810062900049839,0.07261318609008498,0.05251238567857322
0.032600000000000004,0.0718990111839037,0.06575054155057723,0.07452376969113268,0.05212994500990621
0.0327,0.06261243555334484,0.06884893559623059,0.07471866100324334,0.05829026800353219
0.0328,0.06757050474957188,0.06852999304465057,0.0726803144177276,0.05885858017161665
0.0329,0.06879435763934252,0.06651368826754138,0.07486554807989672,0.05624196353631948
